Orthogroup	pathogen_class_type	logFC
OG0004364	fungus	2.0300906719078
OG0004377	fungus	1.71605586101955
OG0004382	fungus	1.98754856381024
OG0004387	fungus	1.9095368948644
OG0004394	fungus	1.79257485751406
OG0004396	fungus	2.39226837627342
OG0004397	fungus	1.15123980885912
OG0004416	fungus	1.95836744946177
OG0004418	fungus	1.53062625710489
OG0004420	fungus	2.46623397769031
OG0004421	fungus	2.04909847987883
OG0004422	fungus	1.95670162523037
OG0004429	fungus	1.74768654605498
OG0004430	fungus	1.59582081314552
OG0004437	fungus	1.27834322590945
OG0004439	fungus	1.27838817518666
OG0004444	fungus	7.91770782426978
OG0004452	fungus	1.40035446550916
OG0004454	fungus	1.05145381494477
OG0004455	fungus	2.61687924847372
OG0004457	fungus	1.00868326433153
OG0004459	fungus	1.65289097976592
OG0004464	fungus	1.45775920224221
OG0004466	fungus	1.19198892916185
OG0004467	fungus	1.49762363174673
OG0004470	fungus	2.13972906147287
OG0004479	fungus	2.6354084685409
OG0004480	fungus	1.98108125390339
OG0004490	fungus	3.49148216054035
OG0004491	fungus	2.40166096607251
OG0004504	fungus	3.04284182660762
OG0004512	fungus	8.03502524368378
OG0004513	fungus	1.06970715506298
OG0004514	fungus	3.32525348761989
OG0004524	fungus	1.64089672672862
OG0004528	fungus	2.14821044493299
OG0004530	fungus	1.33015622964426
OG0004532	fungus	1.32611045150632
OG0004533	fungus	3.79417879397354
OG0004536	fungus	10.1488380639457
OG0004542	fungus	1.27250048589289
OG0004544	fungus	1.12744742482945
OG0004551	fungus	9.8839598585181
OG0004564	fungus	1.21366515599437
OG0004567	fungus	3.22188803532918
OG0004571	fungus	2.13304794701398
OG0004576	fungus	1.76689874411297
OG0004579	fungus	1.32294366629693
OG0004581	fungus	1.46587654200197
OG0004584	fungus	1.32463557067787
OG0004588	fungus	1.2352955616967
OG0004593	fungus	1.68057357060372
OG0004610	fungus	2.3468443951335
OG0004618	fungus	2.2549924892144
OG0004620	fungus	2.69745204169836
OG0004621	fungus	1.50984920056001
OG0004634	fungus	1.6228445057784
OG0004643	fungus	2.79704075190782
OG0004645	fungus	1.02763913453913
OG0004658	fungus	1.09346497476404
OG0004663	fungus	3.39596247556997
OG0004664	fungus	1.20578718482625
OG0004669	fungus	6.7195030354772
OG0004671	fungus	1.25104348555149
OG0004673	fungus	1.84619280378854
OG0004675	fungus	1.81152911336736
OG0004682	fungus	6.49133067490702
OG0004685	fungus	2.43867087891766
OG0004716	fungus	9.1134612051804
OG0004722	fungus	2.03424086572047
OG0004725	fungus	1.18238247613723
OG0004727	fungus	1.63831045462489
OG0004732	fungus	1.21074828210254
OG0004733	fungus	1.83607425184861
OG0004744	fungus	10.0688589826114
OG0004747	fungus	4.02637713346223
OG0004749	fungus	1.15051038554858
OG0004756	fungus	1.67019399355184
OG0004757	fungus	8.67668140216019
OG0004768	fungus	1.29118080565532
OG0004771	fungus	1.58161377117893
OG0004777	fungus	1.33596336023788
OG0004778	fungus	10.0393901530362
OG0004790	fungus	1.26323881201685
OG0004793	fungus	1.41799534724596
OG0004797	fungus	1.12736268544797
OG0004799	fungus	9.08092351478293
OG0004802	fungus	1.55551398491014
OG0004817	fungus	3.38714733534626
OG0004818	fungus	1.16353518319285
OG0004826	fungus	2.94345082246995
OG0004841	fungus	1.66659315787964
OG0004844	fungus	1.43577440782893
OG0004847	fungus	1.51161369775364
OG0004851	fungus	1.32693273307483
OG0004853	fungus	2.49534690836051
OG0004855	fungus	1.60389833698721
OG0004857	fungus	1.49103315634988
OG0004861	fungus	1.38479946906681
OG0004862	fungus	1.78256113382621
OG0004864	fungus	3.70652599413452
OG0004870	fungus	2.93092719080801
OG0004912	fungus	1.3307806622213
OG0004915	fungus	1.39467337758133
OG0004919	fungus	3.58312745376599
OG0004921	fungus	2.69152756130805
OG0004922	fungus	1.76453118115834
OG0004927	fungus	2.11517007489276
OG0004934	fungus	1.72327042215831
OG0004938	fungus	5.13575111298042
OG0004939	fungus	7.33237205207631
OG0004945	fungus	1.21820756285483
OG0004949	fungus	2.38176128642935
OG0004950	fungus	2.80478233181985
OG0004954	fungus	1.28550065744562
OG0004956	fungus	1.25619701981842
OG0004966	fungus	3.8153519411301
OG0004971	fungus	1.0020884393265
OG0004979	fungus	1.67025095191045
OG0004981	fungus	1.07412139844882
OG0004982	fungus	1.96513094443869
OG0004985	fungus	1.19677361563243
OG0004989	fungus	2.05391145698171
OG0004993	fungus	4.78568791969114
OG0005007	fungus	1.33011712905939
OG0005010	fungus	1.05063650388555
OG0005012	fungus	3.58369953284107
OG0005030	fungus	1.79612542440824
OG0005033	fungus	2.37538530055035
OG0005035	fungus	1.15309879523014
OG0005037	fungus	1.33650582178977
OG0005045	fungus	1.11547416487768
OG0005050	fungus	1.10314325573401
OG0005051	fungus	5.08972558901102
OG0005052	fungus	10.4126101206475
OG0005054	fungus	3.44699847301553
OG0005058	fungus	10.2031426078482
OG0005076	fungus	3.59606903921414
OG0005105	fungus	3.08786992982782
OG0005109	fungus	1.06392025001943
OG0005113	fungus	1.71987714483775
OG0005116	fungus	1.61588170957125
OG0005117	fungus	6.28081114084017
OG0005118	fungus	1.17757897674248
OG0005121	fungus	11.0885217965992
OG0005125	fungus	3.00886071386109
OG0005127	fungus	1.26545497892778
OG0005128	fungus	1.3218805049937
OG0005141	fungus	1.35685216290594
OG0005143	fungus	1.69085787852804
OG0005146	fungus	1.26877893632941
OG0005149	fungus	9.96496835007951
OG0005157	fungus	3.00893677626646
OG0005166	fungus	8.37375845123051
OG0005168	fungus	1.23558985423448
OG0005169	fungus	2.75229418276737
OG0005170	fungus	5.40201710676093
OG0005172	fungus	1.90277777211181
OG0005185	fungus	1.00016299243734
OG0005188	fungus	7.2876390237659
OG0005189	fungus	10.3025392198644
OG0005191	fungus	1.85207506052435
OG0005196	fungus	1.31302857136523
OG0005197	fungus	1.10898742084361
OG0005198	fungus	1.72989042835849
OG0005200	fungus	6.78741699065846
OG0005213	fungus	2.98804788799367
OG0005214	fungus	9.81074545264167
OG0005219	fungus	2.99619442007905
OG0005221	fungus	1.91936252394467
OG0005226	fungus	1.20601766857727
OG0005227	fungus	1.22016002789549
OG0005228	fungus	2.09473021154737
OG0005229	fungus	1.89182926169269
OG0005234	fungus	2.0457684718789
OG0005241	fungus	1.60119333595395
OG0005247	fungus	1.35705850504868
OG0005257	fungus	1.73020014079056
OG0005269	fungus	1.45291042287464
OG0005272	fungus	2.11097598790145
OG0005274	fungus	1.61241901241937
OG0005276	fungus	1.27770955070379
OG0005281	fungus	1.86096322468799
OG0005283	fungus	1.92876546270658
OG0005289	fungus	2.68275906327825
OG0005291	fungus	1.40893328237511
OG0005293	fungus	1.5112860420411
OG0005294	fungus	1.3153897566795
OG0005296	fungus	2.81016510786509
OG0005301	fungus	2.08590092787329
OG0005305	fungus	2.84043593253246
OG0005306	fungus	13.7471597703337
OG0005318	fungus	2.75810877005933
OG0005324	fungus	3.12497082566952
OG0005333	fungus	2.08270986710456
OG0005336	fungus	1.77181136382056
OG0005337	fungus	2.4694579468737
OG0005339	fungus	2.34705232242317
OG0005342	fungus	2.77234627834584
OG0005374	fungus	5.40300018268201
OG0005377	fungus	1.21684797894466
OG0005378	fungus	1.45033013464828
OG0005380	fungus	4.33242136691263
OG0005391	fungus	10.2764472160051
OG0005392	fungus	1.52424916134928
OG0005395	fungus	2.32374054687565
OG0005400	fungus	1.2729644593266
OG0005410	fungus	3.7613649352021
OG0005413	fungus	1.57348590533016
OG0005419	fungus	1.59434831299923
OG0005420	fungus	2.6784617219673
OG0005421	fungus	1.0993261263787
OG0005428	fungus	2.76862184957775
OG0005431	fungus	1.10626604368472
OG0005435	fungus	1.7575650614047
OG0005437	fungus	1.12656437297612
OG0005438	fungus	1.19373538936384
OG0005441	fungus	9.04262198405383
OG0005444	fungus	1.3221666841813
OG0005454	fungus	9.10002272337239
OG0005456	fungus	1.25893433538456
OG0005466	fungus	3.15303675512136
OG0005469	fungus	2.34742203417735
OG0005471	fungus	1.96696673071021
OG0005476	fungus	3.32874775825889
OG0005477	fungus	9.98212010412349
OG0005484	fungus	1.05983253689176
OG0005486	fungus	1.85088626944194
OG0005492	fungus	1.43824916799504
OG0005496	fungus	3.2027989596982
OG0005498	fungus	9.75165923207159
OG0005500	fungus	2.52807569128941
OG0005504	fungus	1.55451724269359
OG0005507	fungus	3.20269189727778
OG0005510	fungus	6.64585060489164
OG0005512	fungus	1.07079766719474
OG0005519	fungus	2.06879958280359
OG0005520	fungus	1.66128347285545
OG0005521	fungus	1.32852033587994
OG0005541	fungus	1.37171653201981
OG0005542	fungus	1.16186757053054
OG0005544	fungus	1.46479718315931
OG0005547	fungus	1.00385554077789
OG0005550	fungus	9.34656780211903
OG0005557	fungus	1.7149611870048
OG0005561	fungus	3.34694087691319
OG0005563	fungus	6.642499366851
OG0005567	fungus	1.3887467226757
OG0005572	fungus	2.64080093387816
OG0005578	fungus	2.05286789738434
OG0005581	fungus	2.17197452786962
OG0005585	fungus	1.03334220251389
OG0005617	fungus	1.1373316048267
OG0005618	fungus	9.49429061005558
OG0005622	fungus	7.18111161112353
OG0005624	fungus	3.98650734827443
OG0005626	fungus	3.30426608057007
OG0005637	fungus	1.81000696284214
OG0005641	fungus	2.67082888535344
OG0005652	fungus	1.06298818564856
OG0005656	fungus	2.29439898016851
OG0005668	fungus	1.11439508706324
OG0005669	fungus	1.21120834975841
OG0005672	fungus	1.09968375481191
OG0005682	fungus	5.68567824468614
OG0005683	fungus	1.273787203168
OG0005688	fungus	1.74854779941028
OG0005691	fungus	1.40617257504949
OG0005692	fungus	1.48674109741511
OG0005693	fungus	9.79364173098875
OG0005695	fungus	1.43018933263184
OG0005696	fungus	2.21968156944543
OG0005697	fungus	3.58181415116124
OG0005708	fungus	1.78590651522382
OG0005710	fungus	8.35530459398854
OG0005711	fungus	3.17476287774772
OG0005712	fungus	1.13389731747657
OG0005716	fungus	2.4138773713067
OG0005717	fungus	1.41167200334382
OG0005722	fungus	1.73060716160306
OG0005730	fungus	1.66559350223133
OG0005743	fungus	1.71073415373388
OG0005747	fungus	2.06189299465317
OG0005748	fungus	1.24190791730036
OG0005757	fungus	1.48385291391159
OG0005758	fungus	1.23619658911399
OG0005759	fungus	3.21716194814798
OG0005772	fungus	1.22631795685756
OG0005773	fungus	2.22506467136121
OG0005774	fungus	1.18315399657444
OG0005780	fungus	1.09978760662443
OG0005786	fungus	1.30667438543674
OG0005787	fungus	1.15619683471746
OG0005790	fungus	1.8291974475528
OG0005798	fungus	1.22393273141746
OG0005800	fungus	10.0680060863086
OG0005801	fungus	2.45759736912376
OG0005804	fungus	1.21653371030064
OG0005807	fungus	2.7370217683615
OG0005808	fungus	1.48167960901056
OG0005818	fungus	5.80029400739875
OG0005819	fungus	2.47428255330116
OG0005820	fungus	2.19334588053811
OG0005824	fungus	1.04636367588019
OG0005826	fungus	1.08498323089093
OG0005831	fungus	2.03116410727454
OG0005837	fungus	2.48108609573975
OG0005839	fungus	5.39888849306581
OG0005862	fungus	5.37168391484207
OG0005880	fungus	1.18538289389652
OG0005882	fungus	1.14069395503128
OG0005885	fungus	2.6776369204419
OG0005894	fungus	3.38729841432679
OG0005895	fungus	1.84134678229923
OG0005897	fungus	2.29974672435861
OG0005899	fungus	1.91690040954044
OG0005903	fungus	1.54395396815778
OG0005905	fungus	1.51625704154288
OG0005910	fungus	8.1409704478429
OG0005914	fungus	1.22620122918809
OG0005915	fungus	1.27813127415151
OG0005923	fungus	1.35808709946105
OG0005926	fungus	2.89883077240046
OG0005927	fungus	8.83130975095718
OG0005928	fungus	1.62612774329159
OG0005929	fungus	1.11557559551452
OG0005930	fungus	9.56007310684384
OG0005933	fungus	1.78495708777006
OG0005934	fungus	1.40949052429096
OG0005936	fungus	2.32812063255502
OG0005948	fungus	1.84853837172704
OG0005955	fungus	4.1438529010951
OG0005962	fungus	2.27214024619162
OG0005964	fungus	1.06230907808314
OG0005965	fungus	2.33852504847364
OG0005993	fungus	2.01726202535445
OG0006001	fungus	1.67514034231551
OG0006008	fungus	1.29174875713285
OG0006013	fungus	1.14129774514133
OG0006014	fungus	1.12675671407211
OG0006018	fungus	2.65462634427615
OG0006026	fungus	2.33542653400231
OG0006029	fungus	6.87898231627804
OG0006032	fungus	1.58614648055126
OG0006036	fungus	9.34562678856911
OG0006037	fungus	1.88638418536624
OG0006044	fungus	1.05540872269317
OG0006046	fungus	3.69088025345266
OG0006048	fungus	1.58094320295721
OG0006049	fungus	1.02085952294628
OG0006050	fungus	1.44252123015679
OG0006056	fungus	3.08385078354919
OG0006057	fungus	1.76908633185205
OG0006059	fungus	3.22263412559326
OG0006068	fungus	1.06350526638888
OG0006071	fungus	2.56533442171389
OG0006074	fungus	9.68869497849772
OG0006084	fungus	3.04241728155831
OG0006086	fungus	1.68115304907051
OG0006088	fungus	1.17832336674005
OG0006092	fungus	1.04164515229275
OG0006096	fungus	1.41037876719388
OG0006098	fungus	1.17082840565273
OG0006099	fungus	3.40233308005413
OG0006101	fungus	1.31092461398077
OG0006102	fungus	1.71162424210098
OG0006114	fungus	4.05402037980021
OG0006135	fungus	6.08379206874614
OG0006164	fungus	2.59066274991073
OG0006169	fungus	3.95496649624491
OG0006177	fungus	9.40212045326147
OG0006178	fungus	1.70041115454041
OG0006179	fungus	1.07603216030034
OG0006183	fungus	1.86388615925837
OG0006186	fungus	2.20475974715647
OG0006190	fungus	2.77881119790733
OG0006199	fungus	1.82771171310804
OG0006201	fungus	1.41765431387385
OG0006203	fungus	1.21479625612578
OG0006207	fungus	1.45287377329209
OG0006210	fungus	1.32332627451286
OG0006213	fungus	1.84079431973001
OG0006214	fungus	1.25412981754793
OG0006222	fungus	1.18272391620567
OG0006229	fungus	1.30767537101488
OG0006231	fungus	1.77232688209472
OG0006235	fungus	1.3045731729232
OG0006239	fungus	1.06913109127553
OG0006247	fungus	1.65716500579076
OG0006251	fungus	2.38761725332941
OG0006258	fungus	1.04986502859334
OG0006261	fungus	2.19799365289077
OG0006265	fungus	2.82110466050067
OG0006267	fungus	1.55730789546772
OG0006270	fungus	1.91064700231724
OG0006271	fungus	1.00677430568277
OG0006280	fungus	5.31422160241068
OG0006291	fungus	1.06728857499801
OG0006293	fungus	1.7187351937761
OG0006296	fungus	1.24294692148304
OG0006313	fungus	1.46584485190901
OG0006317	fungus	1.74965128384759
OG0006323	fungus	1.25996911457766
OG0006335	fungus	1.03162450514024
OG0006339	fungus	9.89081100621648
OG0006344	fungus	3.52248649548325
OG0006350	fungus	1.19138641657849
OG0006356	fungus	3.68701911008685
OG0006360	fungus	1.78288257041859
OG0006363	fungus	4.984213517744
OG0006364	fungus	2.2755343744029
OG0006366	fungus	1.08489575790653
OG0006372	fungus	1.35453484023872
OG0006374	fungus	1.01016694051388
OG0006379	fungus	1.77475147933911
OG0006383	fungus	1.75750221095811
OG0006388	fungus	1.3084165102973
OG0006391	fungus	9.96788928505909
OG0006394	fungus	1.50154393409264
OG0006399	fungus	1.57745555527369
OG0006405	fungus	3.11363577729883
OG0006409	fungus	1.92603296801624
OG0006413	fungus	1.11559302863197
OG0006414	fungus	3.22781541457841
OG0006421	fungus	1.09597705624698
OG0006473	fungus	3.43831190151151
OG0006486	fungus	2.5882265309136
OG0006487	fungus	1.52392296770957
OG0006503	fungus	2.78027537323428
OG0006509	fungus	5.06596590997099
OG0006512	fungus	1.48695917769187
OG0006517	fungus	2.15395859437576
OG0006520	fungus	1.16759746104494
OG0006526	fungus	9.40373352124569
OG0006530	fungus	1.58021002335366
OG0006537	fungus	1.20673516143595
OG0006538	fungus	2.84480421789624
OG0006546	fungus	9.865134574786
OG0006556	fungus	1.5735220042083
OG0006562	fungus	1.56751240808926
OG0006564	fungus	1.01350197044272
OG0006565	fungus	1.85752028335314
OG0006572	fungus	1.74841692916738
OG0006573	fungus	5.08557305574576
OG0006577	fungus	2.09153234072685
OG0006585	fungus	8.34449402754922
OG0006586	fungus	1.72634890384029
OG0006591	fungus	1.19128804114052
OG0006598	fungus	1.94461297805747
OG0006599	fungus	8.96838134766676
OG0006604	fungus	1.36694989972342
OG0006607	fungus	1.60748947758218
OG0006609	fungus	1.09513699067763
OG0006613	fungus	3.82238840757307
OG0006620	fungus	1.15701669399919
OG0006624	fungus	1.19993283463894
OG0006633	fungus	8.35303727815336
OG0006639	fungus	8.91104854047469
OG0006641	fungus	1.21031421989617
OG0006649	fungus	1.09418132443006
OG0006651	fungus	11.5635519150239
OG0006657	fungus	3.20891671761718
OG0006661	fungus	1.00980060952577
OG0006672	fungus	1.10410348801635
OG0006674	fungus	1.36231387739136
OG0006682	fungus	8.25515876813347
OG0006684	fungus	1.22200494419784
OG0006688	fungus	1.14688078386554
OG0006690	fungus	1.00869008475423
OG0006691	fungus	1.66101604277477
OG0006692	fungus	1.07283569388762
OG0006697	fungus	1.56094577933323
OG0006704	fungus	1.24525919781099
OG0006716	fungus	1.00469018039207
OG0006720	fungus	1.63235606109008
OG0006721	fungus	1.33444342628326
OG0006728	fungus	3.06710116335451
OG0006729	fungus	1.57603296870459
OG0006732	fungus	2.01478577855339
OG0006733	fungus	5.9580999031348
OG0006736	fungus	2.14272030793008
OG0006739	fungus	2.06729844361999
OG0006746	fungus	2.34175711383679
OG0006750	fungus	2.64929389276024
OG0006751	fungus	10.8391001770723
OG0006752	fungus	3.18021790234082
OG0006777	fungus	3.95355386681762
OG0006809	fungus	4.21830980742866
OG0006812	fungus	2.71658499586324
OG0006815	fungus	1.80903760182506
OG0006817	fungus	1.17308254915046
OG0006824	fungus	1.64520453076195
OG0006825	fungus	2.92877717554856
OG0006827	fungus	1.02939426056077
OG0006828	fungus	1.21341154239568
OG0006835	fungus	1.72146669367089
OG0006836	fungus	1.34584935693811
OG0006841	fungus	1.36506279486094
OG0006845	fungus	1.50357219768743
OG0006849	fungus	3.58361896467733
OG0006860	fungus	1.05466768265338
OG0006862	fungus	2.73006332464228
OG0006868	fungus	2.9844640800533
OG0006871	fungus	2.61800229311014
OG0006879	fungus	1.32834626078574
OG0006880	fungus	1.74934566941566
OG0006881	fungus	1.61765214110093
OG0006882	fungus	1.2328760844949
OG0006883	fungus	1.48838950207965
OG0006884	fungus	1.70655198930001
OG0006885	fungus	1.69443692815325
OG0006886	fungus	1.18987488239473
OG0006887	fungus	1.78573098661449
OG0006889	fungus	2.01938612147167
OG0006890	fungus	2.54142745786144
OG0006892	fungus	9.67361386589653
OG0006893	fungus	1.60890292400578
OG0006897	fungus	1.25033141804946
OG0006905	fungus	2.01156271071837
OG0006908	fungus	11.3633073916276
OG0006913	fungus	1.34439125157352
OG0006923	fungus	1.26913550778557
OG0006928	fungus	1.352879320499
OG0006930	fungus	2.3784715052327
OG0006944	fungus	1.65500999445614
OG0006947	fungus	1.23081898121262
OG0006953	fungus	1.17996345329626
OG0006960	fungus	8.73591652994891
OG0006971	fungus	3.13969497171272
OG0006973	fungus	1.3490674913921
OG0006975	fungus	3.01812107820086
OG0006987	fungus	1.47025269951085
OG0006988	fungus	1.33633580752464
OG0006992	fungus	1.5913933451047
OG0006994	fungus	1.22575515573912
OG0006997	fungus	1.08533039104631
OG0006999	fungus	1.17431552246639
OG0007002	fungus	1.4900042844639
OG0007004	fungus	1.21959432234759
OG0007006	fungus	2.78624718313669
OG0007012	fungus	1.72700994315027
OG0007014	fungus	1.01601626840268
OG0007020	fungus	1.4004736854479
OG0007023	fungus	1.35228773537237
OG0007027	fungus	1.79323432028094
OG0007030	fungus	1.44481172763714
OG0007041	fungus	5.34386308126916
OG0007051	fungus	1.20000196981995
OG0007056	fungus	1.40227359899816
